id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29
N3639,-0.018436672,0.015223101,0.025466044,-0.0038789618,-0.0054002656,0.005674083,0.013060421,-0.002950266,0.012030082,-0.8534311,0.012908045,-0.0032829102,0.0050836112,-0.011039473,0.019673068,-0.005666809,1.9633167,-0.010618348,-0.025706043,-0.012665774,0.010488555,0.013509333,-0.00042852387,0.019179992,0.010813164,0.00061991694,-0.018243164,0.0027784694,0.010663635,0.0027755345
N1074,-0.018399108,0.0010420945,0.0039926693,-0.033698622,-0.009341947,-0.04128603,0.038492728,0.037007395,0.049456693,1.4388202,0.04838657,0.011605341,0.026917968,-0.005115467,-0.01765482,0.005658009,0.4834636,0.0034463687,-0.02390656,-0.019601997,-0.040764626,-0.0071302815,-0.025600132,0.010317922,0.012192123,0.039392434,0.005723695,-0.004877506,0.013597871,-0.006858739
N17,-0.020375608,0.0016457555,0.013219368,-0.022000188,-0.0065941,-0.017028185,0.029463522,0.007897951,0.015705865,-0.9739297,0.026404928,0.00503855,0.003418874,-0.0069027953,0.004482292,0.0077637723,0.3263963,-0.00220539,-0.014837068,-0.014534005,-0.011445982,-0.006569075,-0.032115452,0.018252375,0.013970323,0.011102785,-0.009855288,0.0005069191,-0.0024621915,0.02153102
N1854,-0.017096248,0.015714178,0.030765709,0.0024362989,-0.0068798168,0.009523783,0.011073199,-0.0037019923,0.008049332,-1.1516418,0.011549395,-0.0022612587,0.0027504982,-0.0102222,0.023537464,-0.009253912,2.2677,-0.011831325,-0.025141373,-0.013614679,0.018055324,0.014678791,-0.0034612715,0.019780759,0.006979662,-0.0050332453,-0.018303867,0.0021236518,0.008188744,0.003381277
N174,-0.018589796,0.007811829,0.02228767,-0.018397732,-0.011550955,-0.01595698,0.036163766,0.010855172,0.015727693,-1.0995096,0.030545145,-0.0003084056,-0.000349842,-0.0073278593,0.0048836167,-0.003871018,1.2074162,-0.0011258661,-0.014238967,-0.015128699,0.0040988363,-0.002898191,-0.037974723,0.013526611,0.0055921357,0.009962131,-0.0135225365,0.0032841398,0.0016062241,0.017237086
N2415,-0.012469151,0.006281312,0.01345928,-0.030764673,-0.0049839476,-0.017260201,0.031446822,0.0102508925,0.01783027,-1.5622523,0.02661214,0.014299311,0.0015567215,-0.004395346,0.0073469398,0.008946905,0.4971745,-0.004487322,-0.014512466,-0.012001226,-0.0034825932,-0.00043400284,-0.042487293,0.018059041,0.014262345,0.010147223,-0.017871961,0.0034321814,-0.0067912694,0.023889117
N2741,-0.021026172,0.006714675,0.02052217,-0.0134692695,-0.006160711,-0.003105129,0.021103445,-0.0018571038,0.0087394975,-0.95410055,0.016953576,-1.3504177e-05,-0.00029587187,-0.006124923,0.014832715,0.0007438306,1.2456348,-0.008022474,-0.021456957,-0.012262212,-0.0020075664,0.0038275449,-0.013708713,0.020289049,0.017069593,0.0037434835,-0.012277319,-0.000136805,0.0043469705,0.00835346
N843,-0.023832358,0.0026878263,0.012959294,-0.021904774,-0.0068032714,-0.020009605,0.030279983,0.010824282,0.018494664,-0.87082255,0.027923029,0.0046848617,0.0050227176,-0.006678258,0.0042129955,0.00774452,0.36749786,-0.0041993516,-0.017372964,-0.015918197,-0.014662782,-0.010118035,-0.034430172,0.023564601,0.014291398,0.012563365,-0.006332944,-0.0025336305,-0.00022025034,0.020471074
N4429,-0.020599408,0.013276147,0.03356323,0.0021898588,-0.0061735483,0.0065025585,0.011407862,-0.0076086298,0.00973811,-1.0686243,0.019848969,-0.0037175957,0.0070740795,-0.012279039,0.026567241,-0.009697778,2.168538,-0.012999978,-0.025314612,-0.017222753,0.012940239,0.017632155,0.0045221313,0.022779737,0.009690638,-0.0009792283,-0.020854224,0.007824348,0.006416362,0.005872148
N55,-0.0019058548,0.016729742,0.03574898,0.03599076,0.0065076854,0.010303558,-0.017672453,-0.027496234,0.0040111486,1.9470439,0.02568607,-0.02671629,0.023781996,0.0009005908,0.018813068,0.007862644,2.340122,0.009988984,0.0153502375,-0.016370095,0.0008608587,0.035334,0.050957672,0.019531626,0.01700554,-0.0010205804,-0.018331341,0.027551318,0.012206624,-0.005378737
N846,-0.057919033,0.025567371,0.08138122,-0.022453077,-0.014155145,-0.04741086,0.07635414,0.025264207,0.03693866,0.21216482,0.064979434,-0.016390428,0.053921044,-0.10196264,0.04485369,-0.05308755,-1.818583,0.08696832,0.012806643,-0.024793481,0.10856676,0.050241858,0.07528183,-0.07795859,-0.10175599,0.08569015,-0.07453319,0.10761763,0.015361822,0.047083788
N303,-0.050703935,0.020835487,0.07548103,-0.019617569,-0.012598115,-0.041227542,0.06930903,0.020760946,0.033673845,0.15022263,0.061602753,-0.016112857,0.048868984,-0.093420945,0.04074867,-0.048499037,-1.7660959,0.07813068,0.013370141,-0.021459952,0.097431526,0.04663346,0.066350505,-0.072751805,-0.08980355,0.07602031,-0.06880633,0.09739177,0.008361733,0.044592503
N1836,-0.031989064,0.0082281325,0.0036908332,-0.020054435,-0.013277729,-0.021858642,0.03252826,0.029655892,0.015452694,0.81456363,0.01715919,0.010578152,-0.009989351,-0.010460754,0.0009173602,0.0064156745,-0.75807697,0.010538422,-0.016838325,-0.008468402,0.003561344,-0.022342104,-0.0065591903,0.009319519,-0.0029250067,0.030728977,0.00050813425,-0.026761161,-0.0063770097,0.006812718
N3875,-0.013270138,0.027977142,0.033569068,0.03213285,0.003262837,0.0076959124,-0.009885305,-0.013096552,0.023165157,1.2300029,0.032436132,-0.024949268,0.031780466,-0.020013139,0.02005289,0.0033568833,1.8903904,-0.0013136636,-0.010452127,-0.01773928,0.0057773218,0.02890958,0.030757874,0.023092693,0.0051032994,0.0034082255,-0.024878308,0.02429776,0.016940583,0.0047905655
N638,-0.012163154,0.004250132,0.018262085,-0.008861085,0.0013500722,-0.009204185,0.012555544,0.0077835172,0.03010354,-1.0529863,0.026253551,0.008853566,0.017027877,-0.01199946,0.012849504,0.010205035,-0.31096014,-0.0024307775,-0.019037517,-0.019544076,-0.01076581,-0.0026756087,-0.019715983,0.02789379,0.009129895,0.009163204,-0.014164715,0.0025645609,0.0022862405,0.024179896
N1637,-0.023993483,0.0069024176,0.016718201,-0.018398985,-0.008954351,-0.015503617,0.031367455,0.010174677,0.018914571,-0.7766652,0.02641157,-0.001765022,0.0026552277,-0.009742745,0.0039896327,0.0032318737,0.7284878,-0.0039833016,-0.019471446,-0.014922774,-0.0059068967,-0.008292314,-0.033330698,0.01850513,0.00975081,0.011598507,-0.0067324815,-0.0031618527,0.0036469996,0.015303935
N1560,-0.019210756,0.0032124412,0.015094783,-0.027060758,-0.008633777,-0.017447783,0.031500805,0.0075554643,0.016510317,-1.0511358,0.0229883,0.00662864,0.00042615924,-0.002758049,0.0049991286,0.00574496,0.6196049,-0.0079576075,-0.01924467,-0.0131379515,-0.011418691,-0.005858396,-0.038610246,0.020201419,0.014172317,0.0069670584,-0.00902284,-0.0034684876,-0.00059262663,0.013899676
N4386,-0.017515082,0.001955287,0.011876453,-0.023632677,-0.008726192,-0.013486914,0.03258709,0.0051746313,0.011312721,-1.1135252,0.02433446,0.003668161,-0.0045819925,-0.0041117524,0.002093012,0.0043963296,0.64020956,-0.0019577625,-0.014676068,-0.010981952,-0.0057442,-0.006137409,-0.0363302,0.011750003,0.011819348,0.007866957,-0.011428571,0.0015522141,-0.002956625,0.0175449
N4076,-0.05691357,0.023142869,0.08055374,-0.014730632,-0.011655106,-0.04539007,0.07004441,0.024440568,0.037959456,0.1462501,0.071044415,-0.018499166,0.05494957,-0.10094731,0.04220936,-0.05533136,-1.7781079,0.08325241,0.010592038,-0.028737368,0.10174754,0.044234388,0.07507071,-0.0673294,-0.09779392,0.08476324,-0.07034215,0.10347222,0.015790135,0.04853306
N4785,-0.031622715,0.011467313,0.014860189,-0.0056286817,-0.0051226765,-0.013519194,0.023975737,0.015467126,0.026146213,-0.27828947,0.030567773,-0.005898349,0.012279085,-0.023738615,0.005118675,0.00599272,0.24967529,-0.00334138,-0.025147818,-0.021217871,-0.008133156,-0.011808795,-0.021947674,0.027011886,0.0051006265,0.017995395,-0.003163944,-0.0060872505,0.004695572,0.021225916
N1725,-0.021953985,0.005005731,0.014904726,-0.025825705,-0.010542859,-0.017757889,0.033608586,0.010979854,0.020135505,-0.9888104,0.025743958,0.0047577005,0.0015514893,-0.0049395114,0.0038676034,0.0037764655,0.6672403,-0.005978774,-0.022548806,-0.014792482,-0.00740695,-0.009301604,-0.040435545,0.018464841,0.008977469,0.009825188,-0.008388077,-0.0028178603,0.0005952474,0.0145859625
N2223,-0.009001105,0.0032671648,0.013801008,-0.020094696,-0.00822417,-0.012530735,0.03599778,0.0038684737,0.007993119,-1.3480852,0.032571517,0.00198639,-0.009261104,-0.0062150965,0.0009204396,-0.0018782485,0.96478486,0.0018833564,-0.003246196,-0.00771494,0.0043844953,-0.000763922,-0.039720334,0.0050440254,0.008879493,0.0098696565,-0.019664962,0.008731115,-0.006994806,0.022349296
N3470,-0.027845427,0.003487988,0.016380101,-0.011458926,-0.0062687946,-0.024281545,0.025622524,0.015257727,0.02730296,-0.8056809,0.041295636,0.006719282,0.017219916,-0.013665242,0.006807444,0.0092499945,0.11140984,-0.0021173279,-0.015713189,-0.024888458,-0.019058455,-0.011499127,-0.02920371,0.029993711,0.011392382,0.017814875,-0.009306044,0.0025009348,-0.0038032345,0.030852865
N1877,-0.030362936,0.006124049,0.018178295,-0.014841427,-0.0065259403,-0.02700645,0.02669163,0.019082744,0.031063369,-0.7163698,0.039169732,0.008028926,0.0189589,-0.013857962,0.008015795,0.011118681,0.12865418,-0.0059118723,-0.021725563,-0.025503684,-0.021672465,-0.0124451425,-0.03366098,0.036464073,0.013445879,0.018369216,-0.004492321,-0.0042984607,-0.00050329603,0.024945827
N4557,-0.032313522,0.011207027,0.019779848,-0.0024193376,-0.0062426766,-0.016195724,0.024170756,0.013783112,0.025392001,-0.3514756,0.035595585,-0.008451254,0.014590054,-0.022071207,0.007412275,0.0057126516,0.4845934,-0.0002439972,-0.020267488,-0.021708278,-0.008486215,-0.011631327,-0.020515386,0.026879653,0.008960528,0.019747583,-0.0048341686,-0.0013229148,0.0051873587,0.022625087
N716,-0.02195847,0.03172905,0.0062212767,-0.006511136,-0.006402676,-0.025985224,0.025036827,0.044129647,0.07432761,0.9805164,0.06114159,0.004176317,0.043047976,-0.04313755,-0.008700491,-0.0026951488,0.6136718,-0.019980347,-0.056160424,-0.021639846,-0.018927604,-0.00065579824,-0.03457639,0.022654444,-0.011767887,0.033352505,-0.00990253,-0.003256172,0.018058948,-0.00042701839
N3328,-0.010516793,0.0043866127,0.03589294,0.0065677753,0.0011460343,0.00165438,0.0021932898,-0.022501133,-0.002525582,0.95716065,0.019486204,-0.022635456,0.009485214,0.009882939,0.019411795,0.0075529497,1.8958168,0.008296332,0.0077076782,-0.00831679,-0.0034490954,0.02986678,0.030382108,0.013120091,0.030628039,0.0029740364,-0.014096408,0.01570298,0.010222086,0.0001279302
N834,-0.035024546,0.013646813,0.022325702,-0.0050841016,-0.00846351,-0.025750985,0.028590854,0.02518614,0.040845387,-0.41628605,0.04853032,-0.0010949094,0.025076352,-0.0289789,0.006525,0.0036898758,0.2662437,-0.0055269715,-0.027262667,-0.029727696,-0.012136379,-0.012298732,-0.031752724,0.034542292,0.0020053983,0.025316153,-0.006410717,-0.0007783922,0.0037686713,0.027903471
N579,-0.03230665,0.013643054,0.01356221,-4.798174e-05,-0.0065511307,-0.026629044,0.02458211,0.027830128,0.05015406,0.09560669,0.053014006,0.0010057054,0.03358142,-0.034101322,0.0010336703,0.004499633,0.033271782,-0.0068015936,-0.03586943,-0.030878322,-0.022522654,-0.013379346,-0.023712493,0.036767818,-0.0008421,0.028329112,-0.0047266064,-0.0010994077,0.008213445,0.020681048
N4762,-0.022824721,0.0018245517,0.014236832,-0.012912338,-0.0056989025,-0.015663467,0.029073995,0.0070705805,0.012181813,-0.834516,0.030946348,-0.0022001583,0.003643225,-0.011618374,0.0036828476,0.005369745,0.45322913,0.00592607,-0.006883854,-0.015737545,-0.006989995,-0.0068628504,-0.023263317,0.013247382,0.011518388,0.015839234,-0.011283427,0.006688675,-0.0013196878,0.027054043
N4164,-0.011872234,0.0007190234,0.016780032,-0.018212881,-0.0117631415,-0.007823899,0.036062296,0.0029872563,0.006510727,-1.6146735,0.028808162,0.005646212,-0.007555255,-0.0017240569,0.0030272477,-0.008518385,1.4774845,0.0025363956,-0.009896953,-0.013952505,0.008091234,-0.004052339,-0.03831433,0.001383238,-0.0019199215,0.004398644,-0.020007279,0.013315723,-0.006151678,0.018616002
N2598,-0.018620055,-0.0005471073,0.016104305,-0.010649413,-0.004857843,-0.001476964,0.020984534,-0.0031230785,0.0035666488,-0.9982619,0.015195839,-0.0012275819,-0.0019905046,-0.0050401175,0.008865455,0.0018736739,0.78678954,0.00091067236,-0.014477175,-0.012983025,-0.004974639,-0.00034362823,-0.012101567,0.012800859,0.014014548,0.0019198861,-0.011479213,0.0044270903,0.0027710013,0.015112496
N2906,0.01906705,-0.015492566,0.010511521,0.039080597,0.014042798,0.0074930736,-0.024082158,-0.047980268,-0.015136949,2.9269998,0.011134747,-0.022863692,0.0058096014,0.031238586,-0.0008792421,0.020463236,1.8199322,0.027385656,0.06108547,-0.0137553215,-0.026432054,0.016599461,0.06090897,0.006658155,0.026900962,-0.008413945,0.0074455542,0.017936798,-0.008707808,-0.018683465
N3046,-0.033744276,0.011676658,0.013163209,0.0028644567,-0.0046543824,-0.024409147,0.02289281,0.024794318,0.049621657,0.24817309,0.05233678,-0.0033048317,0.038293764,-0.034467194,-6.3086394e-05,0.0022551324,-0.004274126,-0.0014454047,-0.035671532,-0.033812236,-0.022898402,-0.0119178,-0.009770288,0.03099668,-0.005025545,0.02849138,-0.0057748063,0.0071484884,0.013253355,0.021064145
N2712,-0.035306655,0.011264969,0.01957325,-6.1379746e-05,-0.0070545888,-0.020615919,0.023963466,0.017890684,0.03587751,-0.23549572,0.043434646,-0.005180627,0.022495743,-0.030320242,0.0078584775,0.0048878454,0.08808641,-0.0027605412,-0.027847635,-0.027717754,-0.011375383,-0.013260139,-0.017577324,0.031032775,0.003427241,0.023830248,-0.005525791,-0.0012462847,0.003983924,0.024184594
N4548,0.00057764165,0.013679758,0.04251369,0.050715856,0.010633651,0.031976826,-0.028059538,-0.03925202,-0.023326568,1.1857592,0.0026157945,-0.031516172,0.012346347,0.008769245,0.027347079,0.0042073103,3.18029,0.012036074,0.021949712,-0.0035895505,0.012021717,0.044068456,0.060710352,0.0050412603,0.01699885,-0.017961487,-0.012388877,0.026400324,0.019066911,-0.012475867
N3155,-0.018106809,0.011797242,0.018482866,-0.022581946,-0.0017833756,-0.016982768,0.023424119,0.012224119,0.031240506,-1.5122731,0.034060463,0.015291017,0.01881877,-0.014024759,0.013455665,0.012069758,0.1502702,-0.003412874,-0.022407997,-0.021867111,-0.0066135563,0.0023647603,-0.03256758,0.025285738,0.009912123,0.013971349,-0.02129221,0.011318858,-0.004742602,0.028078457
N4317,-0.027958432,0.0008289055,0.018609859,-0.004273643,-0.006427034,-0.023081413,0.021290492,0.015540328,0.02611124,-0.67787725,0.04560071,0.0050448347,0.018554144,-0.0154553,0.009171151,0.009091682,-0.10460025,0.0031182822,-0.012265106,-0.027747285,-0.0155833475,-0.010591154,-0.021037646,0.027292678,0.0111622745,0.01982574,-0.011815437,0.0052725105,-0.007850446,0.037419483
N2078,-0.029047843,0.0092313755,0.017280316,-0.017978933,-0.0068292124,-0.026095709,0.030858632,0.020184584,0.030905286,-0.57534176,0.034028832,0.0032303333,0.015950657,-0.0141276065,0.0053769075,0.00524366,0.46959382,-0.0069090887,-0.02423933,-0.022826964,-0.017424665,-0.014180249,-0.03670813,0.035210043,0.007670151,0.0189903,-0.0019809352,-0.0064494805,0.007544808,0.018490195
N2985,0.021790633,-0.01601695,0.016606739,0.06009453,0.020373551,0.02106188,-0.040330123,-0.06668312,-0.0270186,2.8184483,0.0014906563,-0.03586936,0.002156536,0.027358063,0.0069586695,0.017247658,1.8957306,0.025959218,0.06981351,-0.01080963,-0.018973604,0.023028908,0.075921305,0.0070782467,0.025641302,-0.024231842,0.004242263,0.022721687,-0.010433853,-0.009684094
N661,-0.013810308,0.011409173,0.03844285,0.0053191567,0.00040270202,-0.011839965,0.0088412035,-0.007936502,0.022762729,1.524936,0.042969108,-0.017151427,0.03088864,-0.0027023712,0.016890004,0.00048526563,2.0288918,0.011921711,0.00056106737,-0.023872126,-0.006010188,0.029846748,0.03417215,0.019999014,0.017959854,0.021628184,-0.019810911,0.027414137,0.014261771,0.00049570436
N1613,-0.012836562,0.0057473048,0.037660614,-0.004072239,0.00016847719,-0.01714084,0.014483229,-0.006630251,0.020892186,1.583005,0.043237325,-0.014509615,0.028620202,0.0046444964,0.01449489,0.00052127615,2.0231166,0.015089046,0.004697528,-0.023837116,-0.011114556,0.027983291,0.032186422,0.018321263,0.022597676,0.025541713,-0.016273271,0.025428716,0.013105547,-0.0017390586
N4183,-0.014940229,0.01693393,0.039238635,0.005633532,-0.0017235149,-0.017358527,0.010360662,0.0020723492,0.03773068,1.638918,0.05444276,-0.012689807,0.041830745,-0.01165049,0.0156011265,-0.0007374771,1.973707,0.008561622,-0.0067133256,-0.02835609,-0.005919829,0.032000892,0.02840728,0.02095669,0.010320727,0.028154187,-0.02284462,0.030311106,0.014360582,0.0016656634
N1201,0.011584906,0.016560027,0.035935976,0.06669635,0.013627073,0.030978737,-0.044598944,-0.05219526,-0.016701715,2.4241152,0.010817228,-0.03803882,0.01501784,0.009436161,0.021816127,0.012213132,2.8142657,0.012976497,0.036379375,-0.010223507,0.008375417,0.042418405,0.074143365,0.016668232,0.017712967,-0.02183882,-0.016959518,0.031294603,0.0067908224,-0.011102987
N2258,-0.012005715,0.015024891,0.041526597,0.032416165,0.00042182114,0.011146261,-0.0062322775,-0.019280417,0.011450462,0.96163577,0.02568904,-0.02572859,0.028944865,-0.012928525,0.02332839,-0.009120183,2.5416334,0.0036656817,-0.007039434,-0.02238312,0.010482769,0.033783026,0.043433886,0.015098056,0.0011584051,-0.0047777416,-0.022481378,0.028627543,0.015880112,0.0013535563
N2952,-0.013220971,0.017840132,0.042723645,0.034562994,0.0003921464,0.010525195,-0.007344461,-0.018118674,0.016445415,0.92927325,0.029128011,-0.026229717,0.033216745,-0.017732326,0.024779132,-0.009260921,2.4868693,0.0012633805,-0.010783484,-0.023840798,0.0110754855,0.035662316,0.04238659,0.016838616,-0.0016737189,-0.0041078688,-0.024842829,0.031031886,0.016465448,0.0036972614
N4420,-0.03001802,0.0052953963,0.013123766,-0.008347528,-0.006408074,-0.021437006,0.021950468,0.017826386,0.030752035,-0.5754037,0.03761695,0.0069732796,0.016769573,-0.016332215,0.0055335187,0.011537992,-0.013619449,-0.0056642587,-0.024989078,-0.025361422,-0.022162534,-0.015592324,-0.02815656,0.036241423,0.012242714,0.017433058,-0.0024453197,-0.006631959,-0.0007436853,0.022849584
N2913,-0.01331806,0.030348934,0.022429932,-0.0013644947,-0.0052396953,-0.025106294,0.017319137,0.033101074,0.06987413,1.7320888,0.066775054,0.00066701695,0.053843264,-0.028994966,-0.00023268862,-0.0021156594,1.4982753,-0.007727877,-0.033800114,-0.026682423,-0.011987779,0.019972702,-0.005496056,0.018894225,-0.0072094146,0.038995825,-0.018176854,0.015464862,0.018757457,-0.0033285087
N539,-0.009036559,0.0020133196,0.018116416,-0.020558745,-0.0112452945,-0.0020712381,0.03139143,-0.0022005495,0.001170001,-1.6390905,0.018690158,0.0057461876,-0.013397381,0.0022809207,0.007873973,-0.0043677334,1.4417872,0.00074813,-0.011922181,-0.008951047,0.011224795,0.0022606999,-0.032462068,0.0012933774,0.0076553645,-0.0020481872,-0.021239314,0.008348575,-0.007061202,0.013686404
N345,-0.025106445,0.0047629545,0.015517207,-0.020027254,-0.009125185,-0.0241964,0.03362517,0.015015498,0.02426065,-0.8873368,0.037396424,0.0055158045,0.0088394405,-0.010246643,0.0033527794,0.004945161,0.45673186,-0.0048893117,-0.017367894,-0.019562474,-0.013673056,-0.010439584,-0.038907148,0.02497909,0.009859443,0.01672121,-0.0085148355,-0.00020217709,-0.0012110379,0.02216934
N2285,-0.024999535,0.008838803,0.013794133,-0.016052846,-0.0055395905,-0.012023203,0.026120782,0.009381115,0.019750407,-0.7319617,0.022052497,-0.0017993525,0.0038149673,-0.01186864,0.0051337066,0.006819968,0.6271669,-0.006009688,-0.022453306,-0.014621036,-0.00875205,-0.010020647,-0.02957619,0.02348068,0.011946977,0.01114275,-0.004164283,-0.0068810396,0.0055741854,0.013801723
