id,dim0,dim1,dim2,dim3
N2182,-0.1722678,-1.2634192,-0.39534622,0.91442543
N1603,-0.6897793,0.081674516,1.6348069,-0.038750354
N4279,-0.025473125,0.1242798,1.4773659,-0.4250065
N4827,0.9575765,-0.012323137,0.036821112,-1.602473
N4296,0.04809677,-0.5296178,-2.0799077,0.23055662
N4992,1.8023535,-0.350146,-1.8293108,1.1867815
N1521,1.829219,-0.27270094,-1.950348,1.2398206
N1396,1.7086576,-0.36615294,-1.7428222,1.0048071
N4164,-0.09397739,-0.5437846,-1.8796172,0.060939092
N871,-0.34390882,0.3259587,0.60599595,0.44308776
N2716,1.3552352,0.19618553,0.2413415,-1.5465949
N1443,-1.675871,-0.5898932,-2.8449142,-0.15999892
N4513,0.75209963,-0.15320942,-0.075818256,-1.7411331
N3496,-0.5231955,0.2417388,0.58580226,0.5764232
N3855,-0.033511505,-2.8716147,-1.129108,1.2706506
N4681,0.24044362,2.370477,-2.7405598,-1.2473582
N3597,-1.2627181,-0.3522627,1.0508862,0.101282254
N2531,-1.4907832,0.23187909,2.6536849,-0.33412272
N4834,-3.798314,-3.1139865,-1.2206731,-1.1691287
N2666,-0.16042939,0.018932687,0.008281052,-0.102404654
N1004,-0.5581175,0.51861024,0.92300504,-0.29868653
N4863,0.21682659,3.2787652,-3.4907799,-1.4240099
N782,0.3899168,-0.6148417,0.050658397,0.50480235
N1329,0.08499492,1.261076,-0.26044598,0.19394736
N1918,-0.36272743,1.4631131,0.8874661,-1.8828723
N2069,-0.4150965,1.4970795,0.8546098,-1.8285055
N3195,-0.3983474,1.0396757,0.60840595,-1.1798682
N2160,0.1276874,0.56654197,-0.74066144,-0.11412023
N4350,-0.040207617,-2.6563668,-1.3533449,1.4018503
N3898,0.29624626,0.49871933,0.2746292,-0.02689709
N4485,0.2827933,3.4527566,-3.4341135,-1.7339132
N3092,0.2307311,3.051108,-3.3874438,-1.2851491
N1824,-0.009589724,0.69699806,0.75268155,0.40425995
N4870,1.1761974,-0.500487,-1.4714521,-1.2334962
N3707,0.21076062,0.43568224,-0.31133854,0.56124663
N2490,-3.1320438,-0.36982593,1.0584847,0.012890041
N2439,-1.64779,2.6664176,-1.269772,-2.9176075
N4930,-0.120261446,-0.18847048,0.061413698,0.12222311
N2154,-0.115627095,-0.085099034,3.9861698,-2.3802586
N4054,-0.5570827,0.4671664,4.164552,-2.6914287
N1852,-3.553201,-2.4324687,-0.9598692,-0.95936275
N3489,-0.2223036,0.2894702,4.0186973,-2.7146995
N1629,0.34330773,0.9762495,-0.86254996,0.23339914
N1624,-1.9794195,-4.4581203,0.8071825,1.3377779
N2503,-0.78243303,-0.7634875,0.15489984,-0.88381755
N1744,0.22832799,0.97886187,-0.17379403,0.36617208
N4856,0.122306965,0.35362685,0.12272454,0.4335225
N857,-0.32249454,0.20186192,0.6443591,0.4508349
N3546,-0.16515124,0.22874704,0.40540993,-0.4743832
N855,-2.0492203,1.8699517,-1.8979245,1.7663205
N1356,-2.2187636,1.8614863,-2.016867,1.8298069
N4769,-2.2041714,1.8756226,-1.9289382,1.8145356
N954,1.0113955,-0.4229937,-0.17695972,-1.7030149
N1355,1.3469594,-0.39688286,-0.07224966,-1.598454
N4101,1.4007602,-0.45449206,-0.055725258,-1.5325524
N4291,-5.735119,-1.2459157,1.3040744,0.10970084
N1426,0.6170562,-0.5576857,-0.34300426,0.06277649
N4155,1.4885974,-0.16434348,-1.1208136,1.1111495
N4324,1.5805238,-0.2207573,-1.0587989,1.3370996
N2856,1.3576871,-0.042273365,-1.054245,1.0681311
N4178,-0.032681093,0.055081714,4.9898434,-3.125975
N1124,-0.93008196,-2.3621428,-1.0848874,1.1849729
N1730,-0.7596837,0.52212536,-0.20515564,-0.71158224
N681,1.2272605,0.3773761,0.03752979,-0.4615637
N147,0.26063287,1.823586,-2.4301114,-1.1162502
N1481,-0.13025641,-0.0038628802,5.066359,-3.1910353
N4492,-0.4241476,0.23555055,4.4542856,-2.6809347
N2508,1.2564228,-0.76096666,-0.14970788,-1.6889577
N4157,-1.2866296,-0.76065004,-0.67527676,0.58415586
N2547,-1.2572273,0.37842825,2.159264,-0.18523148
N3286,-0.21616375,-0.6407488,-1.7558959,-0.08590157
N2199,-0.78040594,0.14794585,-0.17226899,-0.35390908
N3477,-3.8805814,-2.2128496,-1.207624,-0.68909276
N3442,1.3090657,-0.44299838,0.08274437,-1.7562003
N3796,-4.0915437,-2.1387775,-1.1410369,-0.66306645
N4550,-0.7868123,0.096181035,0.072737955,0.70236653
N3238,0.2700678,1.8589984,-2.5211446,-1.3553108
N2257,0.9925411,-0.28747293,0.13309503,-0.45159966
N160,-1.4847118,-1.2851533,-1.2600256,1.0476867
N2923,-0.4555115,0.4579255,4.2488236,-2.81434
N3145,-0.50756854,0.48838472,0.37769377,-0.14652942
N1854,-1.9347528,-4.2575774,0.45195836,1.3088255
N3639,-2.0059545,-3.6681058,0.3029118,1.6418881
N547,0.5717006,-0.047154747,-0.22197774,0.5780533
N1069,0.0005659163,0.59185845,-0.47519124,-0.23409921
N1891,-0.39306125,0.3233423,4.728666,-3.1490974
N781,-0.27637613,0.031789754,-0.23286405,-1.6164322
N4640,-1.9582099,1.1264932,2.6507766,-0.47645932
N3596,-0.09439276,0.19920835,5.5689254,-3.5351527
N2610,-2.604195,-0.34199977,0.9810572,-0.28460357
N3057,-1.3015141,1.6861767,-0.5611171,-0.44484526
N2175,-0.54976434,1.1094477,-0.04929664,0.042368237
N4087,-1.5198267,-0.030852087,1.9546708,0.068303734
N4120,-0.16472101,0.48756054,0.91886353,-0.006430447
N3691,0.27314872,-0.79501694,1.2335254,-0.10737637
N2948,0.19855726,0.30307966,-0.55136454,-0.093224004
N2993,-0.34772125,0.30993068,4.8701677,-3.1935227
N2048,0.11829723,0.94397926,1.0455917,-0.96132785
N4876,0.10839846,0.8462118,1.3626059,-1.2557495
N982,-0.7035338,-0.79162425,-0.027514998,0.6323724
N3306,-0.17304693,1.2916446,-0.9823039,1.1418111
N2194,-1.3680478,-0.76885396,-0.91837114,0.9103526
N962,-0.92477864,-0.8817142,0.07276701,-0.4982534
N1174,1.6628008,-0.011955723,-0.6903495,1.1081709
N739,1.6193234,-0.24967417,-1.5444134,0.9805052
N640,-0.35122466,0.17893139,4.2934866,-2.7246387
N1503,0.49964195,-0.32224742,0.014172234,-1.7512751
N4100,0.4497062,-0.38548204,-0.08782344,-1.7904136
N1133,-4.155486,-0.243514,1.0459356,-0.92787695
N4913,1.0261859,-0.7813183,-0.4455341,1.203957
N2301,-0.9696787,-0.629494,-0.092585444,-0.08771252
N3878,-0.44636095,-0.16192785,0.0009998381,-0.26856244
N4467,-1.0816602,1.3452034,-0.69863015,-1.9490951
N3128,-3.2018206,-2.0567105,-0.9671961,-0.60898554
N4423,-3.5724697,-2.2165346,-1.1330564,-0.5119121
N1066,-3.9521265,-2.3183174,-1.312496,-0.70926636
N4610,-3.8361406,-2.315459,-1.3111497,-0.6798509
N4884,-4.452879,-3.1378322,-1.1334045,-1.2336308
N3804,-1.3442378,0.13863555,2.4763913,-0.12956122
N337,-0.07947425,2.9482985,-3.4064324,-1.2041358
N1166,-3.2519643,-1.8796761,-1.0537292,-0.76608384
N3860,-4.2272644,-3.3460224,-1.1295398,-1.1669817
N4474,-4.1258173,-3.2254753,-0.9859482,-1.1708362
N907,-2.984879,-2.3310325,-0.9676589,-0.7427953
N2227,-3.641903,-2.2534008,-1.1119217,-0.6458106
N3260,0.39347523,-0.87184983,-1.9498216,0.12283862
N685,-0.25299808,-0.3988113,0.7223331,-0.010690145
N2498,-3.2619421,-2.4077892,-1.1983471,-0.9565776
N3037,-0.62396896,0.046085987,0.32543778,-0.31928062
N2271,1.8225945,-3.6514122,1.8640605,1.251134
N866,-4.9428453,-3.0925646,-1.0865291,-1.1166279
N1973,1.124308,-0.66627306,-0.48149857,1.4751104
N3113,-0.94934946,0.69388455,-0.49299774,-0.26708585
N1015,0.9773725,-0.9966988,0.10094974,0.6056878
N3016,0.16117188,-0.8505188,-2.4664826,0.3613402
N4371,-3.4814847,-1.8570274,-0.9033709,-0.58229655
N3250,1.0393105,0.18561575,-0.02608091,-1.1692065
N1447,-0.8184897,-0.16965273,-0.29333392,-0.3716715
N2671,1.5081561,0.019304696,-0.35108614,-1.3864896
N3786,1.3127347,-0.34349316,-0.63167524,0.57327056
N3280,-3.9948215,-2.181027,3.1616123,2.666931
N922,0.14665872,-0.9375012,0.25871924,1.0488765
N3773,-0.33726978,-0.46741465,0.48430502,0.43455526
N4922,-0.6658574,0.10509736,0.20441517,0.7264977
N4946,-0.5426542,0.6562509,0.25429025,0.330496
N3076,1.8341829,-0.82425,-0.41536772,-0.10801651
N4402,1.3956634,-0.9081471,-0.34411567,0.68160456
N2248,0.1406149,2.2017598,-2.7481637,-1.0781267
N186,-0.080530934,0.021128993,-0.27603582,0.72941256
N760,1.6836702,-0.5207316,-0.603234,0.58926517
N3866,0.7383152,-0.41069937,-0.7608397,1.0359535
N2884,-0.90649134,0.62749857,-0.09285574,-0.27272305
N2225,1.4805437,-0.4156443,-0.55672914,0.62273395
N3874,-0.8181389,1.0623704,-0.009930253,0.5484339
N737,-1.010666,-0.36149955,-0.12827474,-0.30151597
N461,-1.374072,-0.43148717,1.2996986,-1.4345788
N4306,1.4942719,-0.6607505,-0.6388848,0.51937604
N2465,0.20558816,-0.46116632,-0.32161438,0.3130273
N3932,1.341878,2.666379,-1.9516811,0.77510166
N4733,1.0237083,1.2224902,2.0564098,1.472754
N2765,1.4529399,-0.80629754,-0.5101347,0.2125368
N2507,1.0528607,-2.8127627,1.6747667,0.86305356
N3397,-0.07974732,0.012598027,-0.02324522,0.695468
N2341,0.26977417,1.8268224,-0.054078557,0.8687139
N1582,1.377074,-0.7057777,-0.6954768,0.47578466
N4945,1.2971768,-0.7385524,-0.6626011,0.7486246
N1784,-0.06954816,0.021425856,-0.34289974,0.10415399
N2810,1.3528949,2.6397257,-1.7066774,0.43467113
N3396,-1.5527332,0.17693773,1.2356114,0.5258961
N2228,1.1180483,-0.7137562,-0.51623166,0.73867714
N1954,-1.2654322,-0.25916392,2.7995045,-0.023159333
N3336,0.08782161,-1.0132705,0.28260314,0.95503783
N3417,1.2947682,-1.0620607,-0.45553267,0.33270246
N1316,3.1497877,0.882565,-0.8751351,2.3787625
N1821,-1.0906013,-0.36178857,2.310339,0.19848189
N850,1.2516439,1.0103515,0.7950844,0.7472277
N2864,1.3233452,1.152354,0.83659494,0.79712397
N3208,-0.5084026,1.1860584,0.7279992,1.1577197
N2969,0.9028414,0.7337023,2.258069,-2.455332
N2345,1.1792041,0.32771373,2.7140472,-2.2778637
N3112,0.32206866,-0.10488684,-0.07662711,0.37367028
N2461,-0.6713713,0.39056507,-0.27633548,-0.42977086
N1865,-0.50419384,-0.011749528,-2.8754444,2.9473054
N426,-0.88976806,-0.23151788,1.2129257,0.38888982
N2434,1.2131068,-1.2328067,-0.6070409,0.30720967
N402,-1.2504352,-4.065715,0.53624076,0.9488837
N153,1.2044773,0.864918,2.257294,1.906612
N2633,-2.7514882,-0.32963094,0.8418305,-0.5488102
N1754,-1.8821782,0.3179016,-0.16901049,-0.3509545
N2641,0.5381432,0.5819652,-0.8427102,0.9128192
N1119,0.96859133,1.326648,0.26791766,-0.60076356
N1414,-0.4131246,0.49298644,0.055262834,-0.5575683
N1087,-0.38012254,0.37467226,-0.0023798347,-0.58340263
N4194,1.914238,0.14462776,-0.17019351,-2.3523216
N4644,-0.89084166,0.6191851,-0.14738944,0.17137519
N3364,1.2608355,-0.7641221,-0.7333829,0.54247177
N4560,-1.3626493,-0.45765138,1.2715167,0.0817256
N533,-0.419751,0.6671667,0.40953636,-0.10113846
N2281,-0.44003537,0.13221306,0.47452193,0.7460344
N4086,-1.0907648,-0.3531127,1.1895661,-0.7121529
N4156,0.7869256,1.1933454,0.28218567,-0.5912984
N1030,2.093433,3.937335,-2.0292892,1.0209317
N1104,0.58472455,2.4978766,0.54302,-2.4928029
N2693,-0.00046966225,1.0016906,-0.4796824,0.39523897
N2073,-1.6146666,0.29536563,1.812038,-2.7791612
N1039,-1.7450751,0.36981153,1.9312108,-2.8148928
N1850,0.13854924,1.3033937,-0.21334809,1.0788047
N4076,-1.958376,0.23255083,1.9278535,-2.2491703
N846,-2.139944,0.58485365,2.0068085,-2.7101803
N2206,1.0424954,-2.2927856,1.1639421,0.79684716
N4818,0.09001418,0.55535233,-0.049758956,0.88633484
N4016,1.4253279,-2.7966018,1.3031145,0.8083265
N3901,0.4848311,-0.5414963,-0.03774973,-0.030466208
N3063,-1.6896387,-0.6761832,1.5409272,0.53888047
N4627,0.41059446,1.8473586,0.1809037,-2.2054458
N3028,-0.6729348,0.34734777,-0.28022307,-0.14683922
N2752,0.0011208132,-0.007818744,-0.021721903,-1.4181452
N3080,1.4491858,1.9491899,1.4104893,2.8906314
N3474,0.37892196,-0.08304821,-0.5283638,0.20625933
N3536,0.059195444,1.7335579,-0.56107485,0.5548404
N1643,1.5039976,0.972479,0.6522942,0.62157863
N4044,-0.46562302,-2.4157891,-0.924119,1.4595523
N4039,-0.4093699,-2.1833696,-0.8887406,1.5456433
N468,-0.98982143,1.753533,-0.16998994,0.2995089
N698,3.962741,4.1186047,0.7905056,1.0743811
N3373,-0.94800776,0.049575295,-0.46907014,0.3535786
N86,-0.90373576,-0.0596262,-0.4380391,0.076599196
N225,-0.20965254,0.6111532,-0.33281016,-0.037471954
N3345,0.87608933,-0.88437086,-0.67612904,0.6195842
N4315,0.26281986,0.22099775,0.40551633,-0.34989095
N1428,0.48348045,1.5945318,1.2279412,1.5418895
N1237,1.1447467,2.1004179,-1.3668331,0.4264358
N3694,1.894554,3.5940745,-2.0027318,1.1384424
N2041,0.7545819,0.6027885,-1.7914816,0.9674926
N2426,0.46363127,1.2786418,-0.76831925,0.5138483
N3925,0.24815649,1.4797461,-0.62226343,0.5057161
N4383,1.5335474,-2.9594176,1.3308305,1.2106394
N1931,-1.3150451,-0.13291058,2.1432126,0.16574883
N2119,-1.2928313,0.5884463,1.246919,0.09972423
N1876,-2.1181436,-0.7101396,0.78756183,0.057670694
N8,-2.384528,-0.36780828,0.99771947,-0.5533589
N780,1.677695,-0.3259677,-1.4691594,1.1776084
N3715,-1.2353586,-0.40233573,0.97894174,0.013538908
N4252,1.3162445,0.05356329,-0.22737113,-1.4335403
N2002,1.1082573,0.03454038,0.08426813,-1.5362077
N3213,0.27727574,0.7415192,-0.23333964,0.049286585
N4029,1.5322708,0.0019360036,-0.17228976,-1.5603437
N4839,1.5006045,-0.25579435,-0.18768969,-1.352292
N3821,1.4101096,0.18186396,-0.18699905,-1.419541
N73,-3.510785,-2.1916115,-1.1502275,-0.7486735
N3439,-0.0271784,-0.84679383,0.66335076,0.42127597
N139,-0.96874624,-0.22946715,-0.31851587,-0.33090818
N1404,-2.4096289,0.3881531,2.9943175,-0.24451227
N3448,-2.505556,0.6592594,2.815501,-0.31265998
N4007,-0.63766044,-0.48719683,0.6910185,-0.36169142
N4958,-0.78504014,1.0841879,-0.39727664,-1.716462
N797,-2.441127,-1.8041674,2.1527653,2.0335937
N4232,2.798469,1.1402192,-0.83995193,2.0643196
N4158,0.024057448,0.56520265,0.059842624,0.79727656
N3577,2.2002332,-0.2019471,0.82944036,-0.0065241456
N1479,2.2117438,-0.010473333,0.8038128,-0.059088543
N999,0.9547622,-0.5295162,-0.7729088,0.8714744
N3923,-0.5691224,1.0288386,-0.14526051,-0.2813217
N3883,-0.68096143,0.18077135,-0.17275481,-0.25397596
N4536,-0.571824,-0.19371063,0.55356634,-0.16013388
N518,-0.08316355,-0.5368355,0.119638465,1.0433455
N1482,-0.7630537,-0.8317447,-0.33541426,-0.36184588
N4002,-0.4152999,0.07924108,-1.6682386,-0.58673596
N2554,-1.2027478,-2.8465443,0.541341,0.81239885
N500,-0.3516589,1.3845875,-0.048969828,0.17160994
N1866,-1.1906188,1.6479831,-1.0156535,-2.0937502
N841,0.951777,-0.0787673,0.3979026,-0.4144602
N2103,0.32472023,0.6465347,-0.22427696,0.10922252
N1397,-0.04276761,2.738254,-3.2467895,-1.193474
N4187,-0.037438724,2.972604,-3.315592,-1.2364161
N2060,0.35957587,0.080709934,0.20492363,-0.30893517
N3912,0.36320913,0.021001093,0.14721915,-0.30895948
N2482,0.7648107,-0.72848916,-0.031140447,-1.4371284
N4318,-0.6070974,-0.055218056,0.3943105,0.96063685
N1847,0.48275375,0.13094528,0.017824419,0.7285726
N3784,-0.69628906,1.4177657,1.6369188,-1.3986465
N4357,-0.718363,1.4342088,1.5568897,-1.3674811
N878,-0.7006856,1.4689419,1.5174615,-1.3859154
N544,0.0075807646,0.7444842,0.84726536,-0.6693764
N1422,-0.5055511,0.09172443,-0.045755185,0.6719884
N4704,0.92990845,-0.18936491,0.2896567,-1.1618233
N1705,-0.6883611,1.5900506,-0.79703516,-1.5987152
N3026,2.9168432,0.58812696,-0.80352545,2.0347736
N1581,2.827154,1.0570766,-0.9288758,2.1553648
N4989,1.6645894,-0.7336802,-0.6160826,0.51373905
N3570,0.061775543,1.1839845,0.90259093,1.0806247
N2272,3.5106983,0.6927302,-1.1989136,1.9336962
N3471,-0.8390184,1.23443,-0.63364744,-1.7973343
N3218,-0.9645953,1.5619565,0.46640944,0.7374014
N3961,0.52323383,-0.40136114,0.19960779,-0.5903876
N565,0.72448534,-0.33526266,0.64031994,-1.2450107
N1486,0.13875204,-0.4766604,0.080047734,-0.62575114
N1141,-3.209917,0.37042022,0.9598451,-1.067676
N3299,0.2287381,0.6939748,-0.22705048,0.19614613
N3949,-0.36571464,-1.0394114,1.9242629,1.4260434
N4378,1.6284308,-0.1067191,-0.09802052,-1.4637645
N3808,1.6180143,0.13535464,-0.389769,-2.0782886
N2618,-0.14531083,0.21893367,0.5980052,0.19214922
N3,0.13734818,0.11499979,0.3315506,0.32505408
N4665,0.12410783,0.21776336,0.56787664,0.10605694
N2079,-0.25518337,0.008519588,0.7275015,-0.4222405
N1305,3.6466892,0.8930536,-1.0221615,2.480743
N520,3.7157638,0.91217846,-1.0248102,2.5024054
N3618,3.7384875,0.89539963,-0.9239716,2.4628015
N4149,1.147037,0.3930765,3.067411,-2.7090464
N2919,1.5188783,-0.8080796,-0.62249184,0.61065847
N975,-1.301953,-0.414377,1.268981,-1.1050457
N3147,-0.7216985,-0.024534177,2.2175956,0.1173885
N1652,-1.5358849,0.15090793,1.4676999,-1.4456784
N3809,0.12683073,0.14472759,-0.05321973,0.23834954
N2109,1.052983,0.08862662,-0.13736534,-1.3682758
N2839,-0.19572261,-0.24833485,-0.085711956,-0.45201454
N4586,0.5330617,0.06030138,-0.17699395,-1.7227306
N602,0.6548426,-0.2162995,0.021094285,-1.3140106
N757,-1.3665576,-0.6630717,1.6107249,0.9803176
N1777,-0.5564276,-0.2585999,0.052161835,0.50648403
N3156,1.1473055,0.5635304,0.1260879,-1.3813338
N2587,-0.983226,-0.959073,0.93580955,0.021071736
N3148,-0.38750386,0.3396527,0.7071386,1.718678
N3510,-1.6167887,-0.008788489,1.3978838,-1.9525249
N1361,-0.21442819,1.0381268,0.7126331,0.6848163
N944,0.8783481,-0.054852866,0.49756765,-1.5843927
N1226,-2.428241,-0.81541675,0.9307751,0.21207894
N1683,-0.9216953,0.50628924,0.42948642,1.0891591
N3741,1.1264656,0.051617615,0.11664071,0.5561857
N4766,1.1911323,-1.0808498,-0.4819217,0.31363362
N4890,-2.5187979,-1.6644171,2.0344164,1.6287675
N3027,0.59416527,1.8628259,0.24153602,-1.8675768
N2151,-0.17679074,0.3533682,-0.005400084,2.7809162
N2278,-0.24567616,0.65874815,-0.00057403743,3.0278473
N2588,1.6843742,0.22389656,-0.1194416,-1.2281219
N2533,-0.3235442,-0.41756272,-0.22736472,2.8033462
N2624,0.6112996,-0.5266205,0.55584776,0.6575498
N2185,1.4513301,-0.059826992,-0.7619886,1.1066511
N2006,0.04801461,-0.18319753,0.008289702,0.7921334
N775,1.8184972,0.27396163,-0.2393808,-1.5495958
N3567,-1.5366752,0.30118662,1.1049687,0.013865072
N3119,-0.140347,0.43160433,0.15921104,2.724696
N2427,-1.0201656,0.21101364,0.98223203,0.25377786
N1788,-0.37678254,-0.53707325,-0.016885571,2.4430096
N2024,-1.4734288,-0.34760538,1.4024144,-1.1094882
N1497,-0.26131505,-0.1082002,0.32968372,2.7005804
N2196,-0.38956282,0.66167635,-0.08891471,-0.7031621
N3211,-0.07510166,0.5652436,0.24486434,-0.23413217
N3827,-0.36605617,-0.3515573,0.13020983,1.1877501
N232,-0.46013018,0.20968825,-0.26129016,-0.9511289
N2190,-0.64141756,0.14742905,-0.0858529,0.47374272
N1790,-0.045743585,1.0715439,1.072119,1.4602059
N3696,-0.39682636,0.23450804,-0.002960138,2.334392
N2398,1.291504,-0.7149425,-0.53688484,2.5324206
N4385,-0.30488858,2.0924354,-1.1882228,1.747831
N3153,-0.8161469,1.5918063,-0.783845,-1.7103077
N2955,-0.112371504,-0.54138035,-0.030637775,2.2339516
N4815,-0.20983571,-0.45210132,-0.5311308,2.4121587
N674,0.3938719,0.27952096,-0.42099684,0.24786012
N4097,-0.0190138,-0.28409535,-0.13173366,-0.36180872
N3317,-0.3640558,0.5388239,0.026754528,2.9263256
N1411,-0.21681252,-1.07704,-0.041694146,1.963407
N4576,-0.31481642,-0.50372475,-0.18886314,2.1752083
N3107,-0.22809318,-0.2912052,-0.15263526,2.702824
N3204,-0.3919335,0.63844556,0.18282706,0.17421025
N4651,0.727026,-0.31995687,-0.9004642,-4.169111
N506,-0.34326547,0.95635,0.29220802,0.7622397
N3768,0.2731604,0.6195864,-0.6641959,-0.21369587
N1383,-0.48871344,0.481289,0.093495496,-0.30881652
N1456,-0.2655875,0.6348094,0.2540934,0.26475722
N3441,0.56964487,-0.44732794,0.15345141,-0.623982
N1668,-4.31479,-2.9641922,-1.0813566,-0.9655746
N65,-0.3436741,0.60669726,0.006480783,3.3615816
N3840,-1.1488067,-0.015694354,-0.18463513,-0.2262524
N2576,-0.29436752,0.17113495,0.0022372007,2.6504662
N811,-0.10588796,-0.024232998,1.262238,1.8640095
N4255,0.24921748,1.2056589,0.58902603,0.7811228
N4269,0.4874059,-0.41160667,0.210713,4.329174
N3281,0.41498595,1.5837601,-0.9020876,0.61489624
N475,0.34535676,1.499865,-0.8376609,0.66576535
N3839,0.60414207,1.5949535,-0.8291454,0.2043026
N4823,-0.60573506,1.6786109,-0.82485425,-1.8341653
N84,0.666946,1.2480891,-0.7431943,0.32956398
N172,-0.7258114,1.0268602,0.024615042,0.41902563
N4552,-0.47282222,0.85477835,0.29523364,0.2913836
N2651,1.6659796,-0.1372644,-0.31348252,-1.4421755
N2971,3.0862904,1.0765287,4.214746,3.1651895
N138,-1.2330823,-0.51841134,1.4017153,-1.071073
N3669,0.28641164,-0.43209758,0.32303023,3.033635
N4730,-0.6521153,-0.98282164,1.7493612,-0.22270627
N416,1.1669297,0.014716921,0.081699036,5.978506
N4068,0.31005755,0.4864712,-0.76496094,-0.30947816
N2267,-0.3192753,-0.72982544,-0.26631525,3.0368502
N2679,0.7322784,-0.124441065,0.45469815,4.4387026
N2292,-0.3292349,0.1853365,0.42627028,2.1035461
N2123,-0.21766955,-0.35881278,-0.053278297,2.5381281
N3385,1.903996,-2.487279,-0.1464644,2.9556525
N2083,2.353296,-2.703756,-0.47470173,3.296988
N2487,2.104127,-2.714784,-0.22717425,3.2922864
N4520,1.9965675,-2.301511,-0.22618666,2.8001978
N1941,-0.15611936,0.71754116,-0.48205218,0.33363333
N849,1.3811659,-0.69343895,-0.754584,0.69469464
N4592,1.3182799,-1.6457329,0.19634932,1.6657575
N3657,1.7354172,0.6295788,-0.17025888,-2.1056688
N430,0.66267353,-0.06834788,-0.7307501,-4.102375
N2165,0.11937211,-0.05423209,-0.31671974,-0.0072582103
N3978,0.21851772,0.07647333,-0.8446828,-3.464189
N370,1.2495128,-0.6631738,-0.60704195,0.20817749
N2476,-0.9723768,1.365019,-0.6051505,-0.73620254
N1965,-0.0753855,-0.80724216,0.1705263,0.8130517
N3089,1.4124532,-0.7580222,-1.1101409,2.2387712
N2429,1.3902397,-0.2880175,0.016910665,-1.6067556
N1894,1.7337362,0.26184824,-0.34269345,-1.3875947
N1019,1.3085656,-1.5526372,-0.8028799,1.8009142
N281,1.2990992,0.3402051,-0.19369182,-1.5566757
N4919,1.1209145,-0.6120425,0.06372621,-1.4702046
N2208,1.0814745,0.38109598,0.59767365,-1.7598498
N2469,0.97612333,0.10525566,-0.077112764,-0.959599
N4434,-1.7828975,0.9075164,2.9126523,-0.8411109
N914,-1.3475953,-0.6728464,1.4814018,0.0728509
N3231,-1.6940308,0.4007685,2.3565392,-0.20784947
N4454,-0.8957891,-2.0762649,-0.8921188,1.4422477
N2916,0.34805545,-0.30833635,-0.7687995,-3.5175502
N2407,-0.6932271,0.8029351,0.40011552,-1.044437
N3734,-0.409743,-0.20487595,-0.019822989,0.520747
N836,0.6964026,0.73456776,-1.1807392,-4.395918
N243,-0.7617985,0.20584893,0.26883578,-0.1403788
N3150,0.8378289,0.7744902,2.4265833,-2.4802601
N2077,0.7647149,-0.95391816,-0.6098144,1.2048061
N3764,-0.5801921,-0.042265326,0.3847968,0.65666276
N2713,0.32529253,0.033921115,1.374725,-0.58222157
N3020,0.06241121,-2.3183804,-1.0909683,0.9776076
N2522,0.10337829,0.31829625,-0.46625555,0.27541304
N4342,-1.5257578,2.865008,-1.2413263,-2.9175217
N136,2.7614367,1.3996683,3.7772784,2.5328145
N3887,4.1388173,-2.5881262,-2.9222693,5.266905
N2566,1.5854765,-0.8963063,-0.99194825,2.623992
